functional.decelerate	functional.alert	functional.steering	functional.status	wbs_impl.power.line1	wbs_impl.power.line2	wbs_impl.power.powerbus1	wbs_impl.power.powerbus1.socket	wbs_impl.power.powerbus2	wbs_impl.power.powerbus2.socket	wbs_impl.blue_pump	wbs_impl.green_pump	wbs_impl.accumulator	wbs_impl.wheel	wbs_impl.wheel.tire	wbs_impl.wheel.brake	wbs_impl.bscu.sub1.mon	wbs_impl.bscu.sub1.cmd	wbs_impl.bscu.sub2.mon	wbs_impl.bscu.sub2.cmd	wbs_impl.bscu.platform.power	wbs_impl.bscu.platform.cpu1	wbs_impl.bscu.platform.cpu1.power-SEI::PowerBudget	wbs_impl.bscu.platform.cpu1.power	wbs_impl.bscu.platform.cpu2	wbs_impl.bscu.platform.cpu2.power-SEI::PowerBudget	wbs_impl.bscu.platform.cpu2.power	Price	ValidModel	InvalidReason	Weight	powerbus1	powerbus2	BrakingPower
0.0	functional::Alert::Alert.lo_quality	functional::Steering::Steering.i3	functional::Status::Status.lo_quality	1.0	1.0	1.0	impl::common::power.heavygauge	2.0	impl::common::power.heavygauge	impl::pump::pump.small	impl::pump::pump.small	impl::pump::pump.small	impl::wheel::wheel_one_input	impl::wheel::tire.lo_quality	impl::wheel::brake.lo_quality	impl::bscu::monitor.i1	1.0	impl::bscu::monitor.i2	impl::bscu::command.i1	impl::common::power.heavygauge	impl::platform::cpu.arm	164.71202	impl::common::power.lightgauge	impl::platform::cpu.x86	257.48688	impl::common::power.lightgauge	6965.2	1.0		14.46	0.4221989	0.0	12.7
0.0	functional::Alert::Alert.lo_quality	functional::Steering::Steering.i2	functional::Status::Status.lo_quality	1.0	1.0	1.0	impl::common::power.heavygauge	0.0	impl::common::power.lightgauge	impl::pump::pump.large	impl::pump::pump.small	impl::pump::pump.large	impl::wheel::wheel_two_inputs	impl::wheel::tire.hi_quality	impl::wheel::brake.lo_quality	impl::bscu::monitor.i1	0.0	impl::bscu::monitor.i2	impl::bscu::command.i1	impl::common::power.heavygauge	impl::platform::cpu.arm	128.25648	impl::common::power.lightgauge	impl::platform::cpu.arm	184.57492	impl::common::power.heavygauge	6587.5	1.0		21.72	0.3128314	0.0	11.2
1.0	functional::Alert::Alert.lo_quality	functional::Steering::Steering.i1	functional::Status::Status.lo_quality	0.0	0.0	2.0	impl::common::power.heavygauge	2.0	impl::common::power.heavygauge	impl::pump::pump.small	impl::pump::pump.large	impl::pump::pump.large	impl::wheel::wheel_two_inputs	impl::wheel::tire.hi_quality	impl::wheel::brake.hi_quality	impl::bscu::monitor.i1	0.0	impl::bscu::monitor.i2	impl::bscu::command.i1	impl::common::power.heavygauge	impl::platform::cpu.x64	132.76973	impl::common::power.lightgauge	impl::platform::cpu.arm	168.05997	impl::common::power.lightgauge	5072.0	1.0		12.22	0.3008297	0.0	16.5
0.0	functional::Alert::Alert.lo_quality	functional::Steering::Steering.i2	functional::Status::Status.hi_quality	0.0	0.0	0.0	impl::common::power.heavygauge	1.0	impl::common::power.lightgauge	impl::pump::pump.large	impl::pump::pump.small	impl::pump::pump.large	impl::wheel::wheel_two_inputs	impl::wheel::tire.hi_quality	impl::wheel::brake.lo_quality	impl::bscu::monitor.i1	0.0	impl::bscu::monitor.i2	impl::bscu::command.i2	impl::common::power.heavygauge	impl::platform::cpu.x86	146.54193	impl::common::power.lightgauge	impl::platform::cpu.x86	31.631796	impl::common::power.lightgauge	7229.5	1.0		21.72	0.17817372	0.0	13.3
1.0	functional::Alert::Alert.hi_quality	functional::Steering::Steering.i1	functional::Status::Status.lo_quality	1.0	1.0	1.0	impl::common::power.lightgauge	2.0	impl::common::power.heavygauge	impl::pump::pump.large	impl::pump::pump.small	impl::pump::pump.small	impl::wheel::wheel_two_inputs	impl::wheel::tire.lo_quality	impl::wheel::brake.hi_quality	impl::bscu::monitor.i1	0.0	impl::bscu::monitor.i1	impl::bscu::command.i1	impl::common::power.heavygauge	impl::platform::cpu.arm	168.3298	impl::common::power.heavygauge	impl::platform::cpu.x86	145.58012	impl::common::power.lightgauge	5724.5	1.0		16.84	0.31390992	0.0	16.5
1.0	functional::Alert::Alert.hi_quality	functional::Steering::Steering.i2	functional::Status::Status.hi_quality	1.0	1.0	1.0	impl::common::power.lightgauge	2.0	impl::common::power.lightgauge	impl::pump::pump.large	impl::pump::pump.large	impl::pump::pump.small	impl::wheel::wheel_two_inputs	impl::wheel::tire.hi_quality	impl::wheel::brake.hi_quality	impl::bscu::monitor.i2	0.0	impl::bscu::monitor.i2	impl::bscu::command.i1	impl::common::power.lightgauge	impl::platform::cpu.x86	266.24808	impl::common::power.heavygauge	impl::platform::cpu.x64	245.47185	impl::common::power.heavygauge	6589.5	1.0		19.22	0.51171994	0.0	17.1
0.0	functional::Alert::Alert.hi_quality	functional::Steering::Steering.i2	functional::Status::Status.lo_quality	1.0	1.0	0.0	impl::common::power.heavygauge	1.0	impl::common::power.heavygauge	impl::pump::pump.small	impl::pump::pump.small	impl::pump::pump.small	impl::wheel::wheel_one_input	impl::wheel::tire.hi_quality	impl::wheel::brake.lo_quality	impl::bscu::monitor.i1	1.0	impl::bscu::monitor.i1	impl::bscu::command.i2	impl::common::power.heavygauge	impl::platform::cpu.x64	208.92813	impl::common::power.heavygauge	impl::platform::cpu.x64	265.95956	impl::common::power.lightgauge	7830.0	1.0		16.96	0.4748877	0.0	14.2
1.0	functional::Alert::Alert.hi_quality	functional::Steering::Steering.i2	functional::Status::Status.lo_quality	0.0	1.0	2.0	impl::common::power.lightgauge	1.0	impl::common::power.lightgauge	impl::pump::pump.large	impl::pump::pump.small	impl::pump::pump.small	impl::wheel::wheel_one_input	impl::wheel::tire.lo_quality	impl::wheel::brake.hi_quality	impl::bscu::monitor.i2	1.0	impl::bscu::monitor.i2	impl::bscu::command.i1	impl::common::power.lightgauge	impl::platform::cpu.x64	16.337387	impl::common::power.lightgauge	impl::platform::cpu.arm	265.7443	impl::common::power.heavygauge	7267.5	1.0		16.84	0.2820817	0.0	18.0
0.0	functional::Alert::Alert.lo_quality	functional::Steering::Steering.i3	functional::Status::Status.lo_quality	1.0	1.0	2.0	impl::common::power.lightgauge	1.0	impl::common::power.lightgauge	impl::pump::pump.large	impl::pump::pump.large	impl::pump::pump.large	impl::wheel::wheel_two_inputs	impl::wheel::tire.hi_quality	impl::wheel::brake.lo_quality	impl::bscu::monitor.i1	0.0	impl::bscu::monitor.i1	impl::bscu::command.i2	impl::common::power.heavygauge	impl::platform::cpu.x64	162.73976	impl::common::power.lightgauge	impl::platform::cpu.arm	152.66049	impl::common::power.heavygauge	5765.2	1.0		21.6	0.31540024	0.0	12.7
1.0	functional::Alert::Alert.hi_quality	functional::Steering::Steering.i1	functional::Status::Status.lo_quality	0.0	1.0	0.0	impl::common::power.heavygauge	1.0	impl::common::power.heavygauge	impl::pump::pump.small	impl::pump::pump.small	impl::pump::pump.small	impl::wheel::wheel_two_inputs	impl::wheel::tire.hi_quality	impl::wheel::brake.hi_quality	impl::bscu::monitor.i1	1.0	impl::bscu::monitor.i2	impl::bscu::command.i1	impl::common::power.lightgauge	impl::platform::cpu.x64	78.18333	impl::common::power.heavygauge	impl::platform::cpu.x86	122.74342	impl::common::power.lightgauge	7794.5	1.0		16.96	0.20092675	0.0	18.0
1.0	functional::Alert::Alert.lo_quality	functional::Steering::Steering.i1	functional::Status::Status.hi_quality	1.0	0.0	1.0	impl::common::power.heavygauge	1.0	impl::common::power.lightgauge	impl::pump::pump.large	impl::pump::pump.small	impl::pump::pump.large	impl::wheel::wheel_one_input	impl::wheel::tire.lo_quality	impl::wheel::brake.lo_quality	impl::bscu::monitor.i2	0.0	impl::bscu::monitor.i2	impl::bscu::command.i1	impl::common::power.heavygauge	impl::platform::cpu.x86	130.93004	impl::common::power.heavygauge	impl::platform::cpu.x64	13.409509	impl::common::power.heavygauge	7544.0	1.0		26.22	0.14433955	0.0	17.1
0.0	functional::Alert::Alert.hi_quality	functional::Steering::Steering.i3	functional::Status::Status.lo_quality	0.0	0.0	1.0	impl::common::power.heavygauge	1.0	impl::common::power.heavygauge	impl::pump::pump.large	impl::pump::pump.large	impl::pump::pump.large	impl::wheel::wheel_one_input	impl::wheel::tire.lo_quality	impl::wheel::brake.lo_quality	impl::bscu::monitor.i1	0.0	impl::bscu::monitor.i2	impl::bscu::command.i1	impl::common::power.lightgauge	impl::platform::cpu.x86	94.84787	impl::common::power.lightgauge	impl::platform::cpu.x86	124.19962	impl::common::power.heavygauge	6737.7	1.0		28.6	0.21904749	0.0	11.2
0.0	functional::Alert::Alert.lo_quality	functional::Steering::Steering.i1	functional::Status::Status.lo_quality	0.0	0.0	0.0	impl::common::power.lightgauge	2.0	impl::common::power.lightgauge	impl::pump::pump.large	impl::pump::pump.small	impl::pump::pump.large	impl::wheel::wheel_one_input	impl::wheel::tire.hi_quality	impl::wheel::brake.lo_quality	impl::bscu::monitor.i1	1.0	impl::bscu::monitor.i1	impl::bscu::command.i2	impl::common::power.lightgauge	impl::platform::cpu.x64	130.98247	impl::common::power.heavygauge	impl::platform::cpu.x86	60.243843	impl::common::power.heavygauge	6334.5	1.0		14.72	0.1912263	0.0	14.2
0.0	functional::Alert::Alert.hi_quality	functional::Steering::Steering.i3	functional::Status::Status.lo_quality	0.0	0.0	1.0	impl::common::power.lightgauge	1.0	impl::common::power.heavygauge	impl::pump::pump.small	impl::pump::pump.small	impl::pump::pump.small	impl::wheel::wheel_two_inputs	impl::wheel::tire.hi_quality	impl::wheel::brake.hi_quality	impl::bscu::monitor.i2	1.0	impl::bscu::monitor.i1	impl::bscu::command.i1	impl::common::power.heavygauge	impl::platform::cpu.x64	115.86055	impl::common::power.heavygauge	impl::platform::cpu.arm	101.66109	impl::common::power.lightgauge	7967.7	1.0		21.46	0.21752164	0.0	12.7
0.0	functional::Alert::Alert.hi_quality	functional::Steering::Steering.i1	functional::Status::Status.lo_quality	1.0	1.0	2.0	impl::common::power.heavygauge	0.0	impl::common::power.lightgauge	impl::pump::pump.small	impl::pump::pump.small	impl::pump::pump.small	impl::wheel::wheel_one_input	impl::wheel::tire.lo_quality	impl::wheel::brake.lo_quality	impl::bscu::monitor.i1	1.0	impl::bscu::monitor.i1	impl::bscu::command.i1	impl::common::power.lightgauge	impl::platform::cpu.arm	116.355	impl::common::power.heavygauge	impl::platform::cpu.arm	177.80205	impl::common::power.heavygauge	6147.0	1.0		9.96	0.29415706	0.0	12.7
0.0	functional::Alert::Alert.hi_quality	functional::Steering::Steering.i2	functional::Status::Status.hi_quality	1.0	0.0	1.0	impl::common::power.lightgauge	2.0	impl::common::power.lightgauge	impl::pump::pump.small	impl::pump::pump.small	impl::pump::pump.small	impl::wheel::wheel_two_inputs	impl::wheel::tire.hi_quality	impl::wheel::brake.hi_quality	impl::bscu::monitor.i1	1.0	impl::bscu::monitor.i2	impl::bscu::command.i2	impl::common::power.lightgauge	impl::platform::cpu.x86	124.514366	impl::common::power.heavygauge	impl::platform::cpu.arm	277.84338	impl::common::power.heavygauge	7462.0	1.0		14.46	0.40235776	0.0	14.8
1.0	functional::Alert::Alert.lo_quality	functional::Steering::Steering.i2	functional::Status::Status.lo_quality	0.0	0.0	1.0	impl::common::power.lightgauge	1.0	impl::common::power.heavygauge	impl::pump::pump.small	impl::pump::pump.small	impl::pump::pump.large	impl::wheel::wheel_two_inputs	impl::wheel::tire.lo_quality	impl::wheel::brake.lo_quality	impl::bscu::monitor.i1	1.0	impl::bscu::monitor.i2	impl::bscu::command.i2	impl::common::power.heavygauge	impl::platform::cpu.x64	79.842125	impl::common::power.heavygauge	impl::platform::cpu.arm	81.439575	impl::common::power.heavygauge	8215.0	1.0		23.84	0.1612817	0.0	19.5
1.0	functional::Alert::Alert.hi_quality	functional::Steering::Steering.i3	functional::Status::Status.hi_quality	0.0	1.0	1.0	impl::common::power.lightgauge	1.0	impl::common::power.lightgauge	impl::pump::pump.large	impl::pump::pump.small	impl::pump::pump.small	impl::wheel::wheel_two_inputs	impl::wheel::tire.lo_quality	impl::wheel::brake.hi_quality	impl::bscu::monitor.i1	0.0	impl::bscu::monitor.i2	impl::bscu::command.i1	impl::common::power.lightgauge	impl::platform::cpu.arm	49.44724	impl::common::power.heavygauge	impl::platform::cpu.x86	69.07172	impl::common::power.lightgauge	7177.2	1.0		23.84	0.118518956	0.0	17.1
1.0	functional::Alert::Alert.hi_quality	functional::Steering::Steering.i2	functional::Status::Status.lo_quality	1.0	1.0	1.0	impl::common::power.lightgauge	1.0	impl::common::power.lightgauge	impl::pump::pump.large	impl::pump::pump.large	impl::pump::pump.large	impl::wheel::wheel_two_inputs	impl::wheel::tire.lo_quality	impl::wheel::brake.lo_quality	impl::bscu::monitor.i1	0.0	impl::bscu::monitor.i1	impl::bscu::command.i1	impl::common::power.lightgauge	impl::platform::cpu.x64	151.75189	impl::common::power.lightgauge	impl::platform::cpu.x64	273.72714	impl::common::power.lightgauge	6337.5	1.0		28.6	0.42547902	0.0	16.5
0.0	functional::Alert::Alert.hi_quality	functional::Steering::Steering.i2	functional::Status::Status.hi_quality	0.0	0.0	0.0	impl::common::power.heavygauge	1.0	impl::common::power.lightgauge	impl::pump::pump.small	impl::pump::pump.small	impl::pump::pump.small	impl::wheel::wheel_two_inputs	impl::wheel::tire.hi_quality	impl::wheel::brake.lo_quality	impl::bscu::monitor.i1	0.0	impl::bscu::monitor.i2	impl::bscu::command.i1	impl::common::power.lightgauge	impl::platform::cpu.x64	3.4600418	impl::common::power.heavygauge	impl::platform::cpu.x64	185.9117	impl::common::power.heavygauge	7332.0	1.0		16.96	0.18937173	0.0	11.8
0.0	functional::Alert::Alert.hi_quality	functional::Steering::Steering.i2	functional::Status::Status.hi_quality	1.0	0.0	1.0	impl::common::power.lightgauge	1.0	impl::common::power.heavygauge	impl::pump::pump.small	impl::pump::pump.large	impl::pump::pump.small	impl::wheel::wheel_one_input	impl::wheel::tire.lo_quality	impl::wheel::brake.hi_quality	impl::bscu::monitor.i2	1.0	impl::bscu::monitor.i1	impl::bscu::command.i2	impl::common::power.lightgauge	impl::platform::cpu.arm	68.652245	impl::common::power.lightgauge	impl::platform::cpu.x64	101.04163	impl::common::power.heavygauge	8212.0	1.0		23.84	0.16969387	0.0	14.8
1.0	functional::Alert::Alert.lo_quality	functional::Steering::Steering.i2	functional::Status::Status.lo_quality	0.0	0.0	1.0	impl::common::power.lightgauge	0.0	impl::common::power.heavygauge	impl::pump::pump.large	impl::pump::pump.small	impl::pump::pump.small	impl::wheel::wheel_two_inputs	impl::wheel::tire.hi_quality	impl::wheel::brake.hi_quality	impl::bscu::monitor.i2	0.0	impl::bscu::monitor.i2	impl::bscu::command.i2	impl::common::power.heavygauge	impl::platform::cpu.x64	36.929974	impl::common::power.lightgauge	impl::platform::cpu.arm	221.91447	impl::common::power.lightgauge	7965.0	1.0		19.34	0.25884444	0.0	18.0
0.0	functional::Alert::Alert.hi_quality	functional::Steering::Steering.i2	functional::Status::Status.lo_quality	0.0	0.0	0.0	impl::common::power.lightgauge	0.0	impl::common::power.lightgauge	impl::pump::pump.large	impl::pump::pump.large	impl::pump::pump.small	impl::wheel::wheel_two_inputs	impl::wheel::tire.hi_quality	impl::wheel::brake.lo_quality	impl::bscu::monitor.i1	0.0	impl::bscu::monitor.i2	impl::bscu::command.i2	impl::common::power.heavygauge	impl::platform::cpu.x86	290.7639	impl::common::power.lightgauge	impl::platform::cpu.x64	199.37285	impl::common::power.lightgauge	7030.0	1.0		17.22	0.49013674	0.0	12.7
0.0	functional::Alert::Alert.lo_quality	functional::Steering::Steering.i1	functional::Status::Status.hi_quality	1.0	1.0	1.0	impl::common::power.lightgauge	2.0	impl::common::power.lightgauge	impl::pump::pump.large	impl::pump::pump.large	impl::pump::pump.small	impl::wheel::wheel_two_inputs	impl::wheel::tire.lo_quality	impl::wheel::brake.hi_quality	impl::bscu::monitor.i2	0.0	impl::bscu::monitor.i1	impl::bscu::command.i2	impl::common::power.heavygauge	impl::platform::cpu.x64	293.70642	impl::common::power.lightgauge	impl::platform::cpu.x64	201.0186	impl::common::power.heavygauge	6636.5	1.0		19.22	0.49472502	0.0	13.3
1.0	functional::Alert::Alert.hi_quality	functional::Steering::Steering.i1	functional::Status::Status.lo_quality	1.0	0.0	2.0	impl::common::power.heavygauge	0.0	impl::common::power.lightgauge	impl::pump::pump.small	impl::pump::pump.large	impl::pump::pump.large	impl::wheel::wheel_two_inputs	impl::wheel::tire.lo_quality	impl::wheel::brake.hi_quality	impl::bscu::monitor.i2	0.0	impl::bscu::monitor.i1	impl::bscu::command.i1	impl::common::power.lightgauge	impl::platform::cpu.arm	118.12658	impl::common::power.heavygauge	impl::platform::cpu.x86	166.7189	impl::common::power.heavygauge	5724.5	1.0		14.72	0.28484547	0.0	16.5
1.0	functional::Alert::Alert.lo_quality	functional::Steering::Steering.i2	functional::Status::Status.lo_quality	1.0	1.0	2.0	impl::common::power.heavygauge	1.0	impl::common::power.lightgauge	impl::pump::pump.small	impl::pump::pump.small	impl::pump::pump.large	impl::wheel::wheel_two_inputs	impl::wheel::tire.hi_quality	impl::wheel::brake.lo_quality	impl::bscu::monitor.i2	1.0	impl::bscu::monitor.i2	impl::bscu::command.i1	impl::common::power.heavygauge	impl::platform::cpu.x64	165.87282	impl::common::power.heavygauge	impl::platform::cpu.x64	136.76753	impl::common::power.lightgauge	7385.0	1.0		16.84	0.30264035	0.0	18.0
1.0	functional::Alert::Alert.hi_quality	functional::Steering::Steering.i2	functional::Status::Status.hi_quality	0.0	0.0	1.0	impl::common::power.lightgauge	1.0	impl::common::power.lightgauge	impl::pump::pump.small	impl::pump::pump.large	impl::pump::pump.large	impl::wheel::wheel_two_inputs	impl::wheel::tire.hi_quality	impl::wheel::brake.hi_quality	impl::bscu::monitor.i1	1.0	impl::bscu::monitor.i2	impl::bscu::command.i1	impl::common::power.heavygauge	impl::platform::cpu.x86	210.3476	impl::common::power.lightgauge	impl::platform::cpu.x64	24.038763	impl::common::power.lightgauge	7539.5	1.0		26.22	0.23438635	0.0	18.6
0.0	functional::Alert::Alert.lo_quality	functional::Steering::Steering.i3	functional::Status::Status.lo_quality	1.0	0.0	1.0	impl::common::power.lightgauge	2.0	impl::common::power.lightgauge	impl::pump::pump.small	impl::pump::pump.large	impl::pump::pump.large	impl::wheel::wheel_two_inputs	impl::wheel::tire.hi_quality	impl::wheel::brake.lo_quality	impl::bscu::monitor.i1	0.0	impl::bscu::monitor.i2	impl::bscu::command.i2	impl::common::power.lightgauge	impl::platform::cpu.x86	25.29114	impl::common::power.lightgauge	impl::platform::cpu.x86	57.85648	impl::common::power.heavygauge	6535.2	1.0		19.22	0.08314762	0.0	12.7
0.0	functional::Alert::Alert.hi_quality	functional::Steering::Steering.i1	functional::Status::Status.lo_quality	0.0	1.0	2.0	impl::common::power.heavygauge	1.0	impl::common::power.heavygauge	impl::pump::pump.small	impl::pump::pump.large	impl::pump::pump.large	impl::wheel::wheel_two_inputs	impl::wheel::tire.hi_quality	impl::wheel::brake.hi_quality	impl::bscu::monitor.i1	1.0	impl::bscu::monitor.i1	impl::bscu::command.i2	impl::common::power.heavygauge	impl::platform::cpu.arm	3.7061043	impl::common::power.lightgauge	impl::platform::cpu.x64	252.50777	impl::common::power.lightgauge	6517.0	1.0		19.22	0.25621387	0.0	14.2
0.0	functional::Alert::Alert.hi_quality	functional::Steering::Steering.i2	functional::Status::Status.lo_quality	1.0	0.0	1.0	impl::common::power.lightgauge	0.0	impl::common::power.lightgauge	impl::pump::pump.small	impl::pump::pump.large	impl::pump::pump.small	impl::wheel::wheel_two_inputs	impl::wheel::tire.lo_quality	impl::wheel::brake.hi_quality	impl::bscu::monitor.i1	1.0	impl::bscu::monitor.i1	impl::bscu::command.i2	impl::common::power.lightgauge	impl::platform::cpu.x64	7.2198787	impl::common::power.lightgauge	impl::platform::cpu.arm	87.524376	impl::common::power.lightgauge	7460.0	1.0		19.34	0.09474426	0.0	14.2
1.0	functional::Alert::Alert.hi_quality	functional::Steering::Steering.i3	functional::Status::Status.lo_quality	1.0	1.0	1.0	impl::common::power.heavygauge	0.0	impl::common::power.lightgauge	impl::pump::pump.small	impl::pump::pump.small	impl::pump::pump.large	impl::wheel::wheel_two_inputs	impl::wheel::tire.lo_quality	impl::wheel::brake.lo_quality	impl::bscu::monitor.i2	1.0	impl::bscu::monitor.i2	impl::bscu::command.i2	impl::common::power.heavygauge	impl::platform::cpu.x64	122.17193	impl::common::power.lightgauge	impl::platform::cpu.x64	30.318913	impl::common::power.lightgauge	8595.2	1.0		19.34	0.15249084	0.0	19.5
1.0	functional::Alert::Alert.lo_quality	functional::Steering::Steering.i3	functional::Status::Status.lo_quality	0.0	1.0	2.0	impl::common::power.lightgauge	1.0	impl::common::power.lightgauge	impl::pump::pump.small	impl::pump::pump.small	impl::pump::pump.large	impl::wheel::wheel_two_inputs	impl::wheel::tire.lo_quality	impl::wheel::brake.hi_quality	impl::bscu::monitor.i2	1.0	impl::bscu::monitor.i1	impl::bscu::command.i1	impl::common::power.lightgauge	impl::platform::cpu.x64	178.09169	impl::common::power.lightgauge	impl::platform::cpu.x86	9.946682	impl::common::power.lightgauge	6842.7	1.0		16.84	0.18803838	0.0	18.0
0.0	functional::Alert::Alert.hi_quality	functional::Steering::Steering.i2	functional::Status::Status.lo_quality	1.0	0.0	1.0	impl::common::power.heavygauge	2.0	impl::common::power.lightgauge	impl::pump::pump.large	impl::pump::pump.large	impl::pump::pump.large	impl::wheel::wheel_one_input	impl::wheel::tire.lo_quality	impl::wheel::brake.hi_quality	impl::bscu::monitor.i1	1.0	impl::bscu::monitor.i2	impl::bscu::command.i1	impl::common::power.heavygauge	impl::platform::cpu.x86	259.92264	impl::common::power.heavygauge	impl::platform::cpu.x64	299.70282	impl::common::power.heavygauge	6330.0	1.0		21.6	0.55962545	0.0	12.7
